"drug","age","time","_NAME_","_2009","_2010","_2011","_2012","_2013","_2014","_2015","_2016","_2017","_2018","_2019","_2020","_2021","_2022","_1993","_1994","_1995","_1996","_1997","_1998","_1999","_2000","_2001","_2002","_2003","_2004","_2005","_2006","_2007","_2008","_1977","_1978","_1979","_1980","_1981","_1982","_1983","_1984","_1985","_1986","_1987","_1988","_1989","_1990","_1991","_1992"
"Tranquilizers","Age 40","12 Month","estimate",4.4829,3.5841,2.9805,3.2434,4.2753,3.9382,4.1943,3.4784,4.2352,2.9896,4.1021,3.6159,3.402,4.663,".",".",".",".",".",2.7790,2.1781,2.9175,3.4185,3.8722,2.0725,3.8693,3.9818,3.5318,4.8611,2.9468,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 40","30 Day","estimate",1.2049,1.2831,1.2300,1.4414,1.5936,1.1448,1.5059,1.2030,2.3316,0.8878,2.1319,1.4575,0.903,2.569,".",".",".",".",".",1.2853,1.0747,1.3275,0.9913,1.4612,0.7682,1.8256,1.8518,1.3218,2.3274,1.0069,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 40","Lifetime","estimate",17.2337,15.1286,14.7366,16.8683,19.6733,15.1302,15.9849,20.9773,20.4625,19.9155,21.5663,22.6037,22.727,19.706,".",".",".",".",".",26.0174,24.0913,23.4128,24.6073,21.8966,17.7132,18.9205,17.7260,19.4405,20.0509,16.0106,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 45","12 Month","estimate",3.0047,4.4758,4.0122,4.5190,3.3947,2.7487,3.5822,3.6950,2.1945,3.7380,3.6411,3.3094,5.004,2.675,".",".",".",".",".",".",".",".",".",".",2.6620,3.4699,2.8050,3.8505,4.0700,3.7949,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 45","30 Day","estimate",1.3328,1.8637,1.6222,1.9678,1.3852,1.6530,1.1750,2.3729,0.8263,1.3414,1.7628,1.1877,1.620,1.327,".",".",".",".",".",".",".",".",".",".",1.3512,1.3763,0.9903,1.5684,1.5607,1.8433,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 45","Lifetime","estimate",22.5057,21.4943,23.8643,23.6944,18.8183,21.3966,19.9978,20.1066,17.9940,24.3297,18.6012,20.0906,27.562,23.376,".",".",".",".",".",".",".",".",".",".",28.0597,27.3742,25.2069,29.2737,25.9000,22.2038,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 50","12 Month","estimate",2.9218,3.7648,3.0197,4.4836,3.7283,3.8169,3.3420,3.9998,4.4455,4.1398,2.8983,2.4618,3.436,2.838,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.0460,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 50","30 Day","estimate",1.4333,2.0535,1.2516,2.9287,1.7564,1.9119,1.6242,2.3010,2.3182,2.3138,1.1256,0.7765,1.583,1.666,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.2552,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 50","Lifetime","estimate",29.7174,29.6145,31.9184,29.0300,25.3996,26.7929,26.0598,29.1373,26.3745,23.1437,23.2817,23.5015,25.255,22.227,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",30.9714,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 55","12 Month","estimate",".",".",".",".",2.4777,2.7241,3.5425,2.9297,2.9737,3.3226,3.4238,3.2759,3.045,3.055,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 55","Lifetime","estimate",".",".",".",".",32.8044,31.2075,31.4053,33.8461,31.7816,29.2364,30.6082,29.1026,31.459,29.004,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 60","12 Month","estimate",".",".",".",".",".",".",".",".",".",2.8992,2.7762,3.1617,2.930,3.017,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Age 60","Lifetime","estimate",".",".",".",".",".",".",".",".",".",36.0560,32.9290,34.1733,37.643,34.147,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Ages 19-20","12 Month","estimate",4.6785,4.9547,6.0538,5.0659,5.4361,6.3999,5.4164,4.0638,3.8044,3.5609,2.2864,2.2583,2.166,0.996,2.203,2.0605,3.5923,3.7356,4.7133,3.8300,4.3309,5.1678,5.6854,8.4273,7.6067,7.6077,6.3420,5.8980,5.6590,7.7868,11.3608,9.3216,9.7186,8.9048,7.6471,5.6308,5.2557,5.3062,4.5398,4.2865,4.1954,3.4979,3.4078,2.9529,2.6587,2.2935
"Tranquilizers","Ages 19-20","30 Day","estimate",2.0970,1.4513,1.5530,1.6478,1.5426,1.9647,1.6308,0.8456,0.9583,0.5166,0.6652,0.0715,0.779,0.454,0.804,0.5772,1.0549,1.2199,1.7920,1.0906,1.6660,2.5014,2.2504,3.7052,2.3513,2.7264,2.1474,2.5328,1.9844,2.9390,3.1506,3.1703,2.7327,2.7332,2.1951,1.5796,1.4221,1.5873,1.6739,1.4449,1.4256,1.1416,1.2918,0.4865,0.6460,0.6218
"Tranquilizers","Ages 19-20","Lifetime","estimate",7.7905,9.1478,9.1011,8.9632,9.3968,9.6319,9.6749,6.3635,8.5440,6.9431,5.6807,4.5750,5.831,4.609,5.129,5.5427,7.0728,6.9282,7.8155,7.6488,9.1525,8.6706,9.7874,12.2893,11.3083,11.1029,11.3776,10.1810,9.6323,10.5002,20.8998,18.3176,17.7770,16.6125,15.4208,13.4307,13.4340,12.4520,10.8295,10.8984,10.2041,8.5854,9.4568,7.4955,5.7515,5.9894
"Tranquilizers","Ages 19-30","12 Month","estimate",6.5791,6.2192,6.1394,5.4517,5.5878,5.2888,5.2497,5.4389,4.8590,4.3666,3.7338,3.0791,3.240,2.243,3.034,2.9873,3.3503,3.2128,3.1250,3.6140,3.3298,4.1489,5.2196,6.6971,6.1354,6.6807,6.7319,6.3887,6.9356,6.8073,11.3608,9.3216,9.7508,8.8250,8.0472,7.0016,6.2983,5.7754,5.6543,5.3759,5.1650,4.2270,3.7779,3.8391,3.6360,3.5149
"Tranquilizers","Ages 19-30","30 Day","estimate",2.8458,2.1746,2.6178,1.9632,2.0853,2.1331,1.8180,1.9647,1.3228,1.4917,1.3295,0.9133,1.258,0.774,0.876,0.8058,1.1286,0.8269,1.1247,1.2199,1.2439,1.5221,1.8458,2.5529,2.2022,2.3967,2.5272,2.3102,2.7075,2.6487,3.1506,3.1703,2.7975,2.3856,2.4090,2.0432,1.9224,1.8166,1.8719,1.7630,1.5729,1.3599,1.2309,1.1710,0.9855,1.0360
"Tranquilizers","Ages 19-30","Lifetime","estimate",15.1148,15.4722,14.5785,14.5435,14.6962,14.7623,14.0686,14.1152,14.2387,13.0889,12.1901,11.2757,11.683,10.678,12.416,11.5187,11.0880,10.7472,9.7164,10.1362,9.7024,10.7866,11.8368,13.3946,13.4427,14.1522,14.9583,15.1787,15.0177,16.3034,20.8998,18.3176,19.3679,18.7226,19.1116,18.1820,18.0151,17.6755,18.3283,17.9674,17.6260,16.5170,15.7309,14.8867,13.7542,13.2198
"Tranquilizers","Ages 21-22","12 Month","estimate",7.2099,6.9288,5.2565,4.7493,5.2712,3.7488,5.0464,7.7437,4.7568,3.8694,4.2395,2.5014,3.200,1.607,3.000,3.1393,3.3900,4.0524,3.5330,4.4142,4.1313,5.0732,6.9758,7.6004,6.7756,7.0803,8.1543,7.7254,7.4896,6.0569,".",".",9.8250,8.7341,7.1656,7.0962,6.0558,5.4482,4.7798,5.4750,5.3855,4.4322,3.5049,3.6722,3.1940,3.8374
"Tranquilizers","Ages 21-22","30 Day","estimate",3.4508,1.9208,2.3467,1.6219,2.3096,1.8034,2.4752,4.4274,1.1656,1.8793,1.3800,0.8107,1.360,0.760,0.883,0.8860,0.8309,1.0516,1.2066,1.6495,1.3650,1.8184,2.3826,2.9815,3.3027,3.1395,2.4612,2.9388,3.0155,2.7366,".",".",2.9471,1.9894,2.4120,2.1501,2.0077,1.6890,1.5652,1.7861,1.4987,1.1412,1.0830,1.3676,0.6042,1.1536
"Tranquilizers","Ages 21-22","Lifetime","estimate",14.2112,12.5722,10.8434,10.4024,11.2631,11.0870,8.6163,14.1484,11.1613,9.4083,10.9811,7.3107,8.453,4.272,7.726,8.1060,7.2707,8.1244,7.8647,9.5813,9.6424,11.5882,13.6057,14.1584,14.4711,13.3361,14.4334,14.8970,14.0295,13.7069,".",".",23.0359,21.1299,19.7182,18.6620,15.9841,15.8598,15.2540,15.7346,14.2599,13.0767,11.3058,9.3620,9.9217,9.0681
"Tranquilizers","Ages 23-24","12 Month","estimate",6.9418,7.3394,6.6965,5.7600,6.6532,4.0287,5.3692,5.2535,4.7964,4.5460,3.3585,2.9153,2.619,1.140,3.094,2.8542,3.1718,3.0442,2.7467,4.0792,4.1369,4.8519,5.7602,6.3350,7.1465,8.1140,6.5443,6.7878,7.4939,8.2529,".",".",".",".",11.0020,8.4144,6.4142,5.7941,6.2244,5.1121,4.2303,4.0986,3.9895,4.0697,3.9595,3.4775
"Tranquilizers","Ages 23-24","30 Day","estimate",2.4839,2.9115,2.9411,2.1752,2.1842,1.7660,2.3078,2.0657,1.2420,1.6557,1.0285,0.8193,0.470,0.278,0.799,0.5553,1.2605,0.5624,1.0591,0.8773,1.5069,1.9167,2.3555,2.3172,2.8106,2.7796,2.6085,2.3190,2.9895,3.1749,".",".",".",".",2.8773,2.4358,1.9955,2.0795,2.2820,1.5856,1.0546,1.3847,1.3097,1.1272,1.0220,0.8055
"Tranquilizers","Ages 23-24","Lifetime","estimate",14.7187,15.9964,14.6080,14.5103,12.8316,12.2073,12.8948,15.2720,12.0292,14.1518,10.1664,9.6689,8.961,8.196,11.113,11.0540,8.4285,9.1909,8.7870,9.0008,11.0759,11.1798,11.8661,13.6317,16.1276,16.7716,15.3031,16.8010,16.0512,17.4040,".",".",".",".",25.8954,22.9000,21.1326,20.1679,20.1829,18.9917,16.6934,15.3643,12.7450,13.1424,11.8873,11.3392
"Tranquilizers","Ages 25-26","12 Month","estimate",7.2795,7.0923,7.2446,5.8153,4.1332,5.7270,5.1489,4.8883,5.9499,5.1611,3.8594,4.3747,3.319,3.160,3.757,3.3268,2.8614,2.2166,1.7846,3.4448,3.3073,4.1371,5.1092,7.0788,6.1607,6.2661,7.4676,5.6244,7.6540,6.6555,".",".",".",".",".",".",9.0881,6.6455,6.8641,5.5913,5.8544,3.9698,2.9381,4.8075,4.0241,4.5957
"Tranquilizers","Ages 25-26","30 Day","estimate",3.0639,2.5300,3.3428,1.8661,1.3399,2.3087,1.4945,1.1425,0.9586,1.2620,1.7376,1.5747,1.292,1.297,1.304,0.6512,0.9589,0.5146,0.4199,1.4964,1.0523,1.6416,1.8433,2.6443,1.7506,2.3030,2.6682,2.1054,3.5794,2.9629,".",".",".",".",".",".",2.7780,1.9171,1.9332,1.9049,2.2007,1.4321,0.8519,1.4657,1.3573,1.3031
"Tranquilizers","Ages 25-26","Lifetime","estimate",18.6308,18.1678,18.3701,17.1210,15.8548,16.5930,15.8012,13.0944,17.2197,16.8197,12.7385,14.9884,15.293,11.096,13.675,11.9461,12.2161,10.2590,7.7496,10.2560,8.7819,10.6079,13.5524,14.2331,14.0250,15.9104,17.1492,16.3141,15.5634,17.7996,".",".",".",".",".",".",26.3674,22.7445,23.6405,20.2282,20.1782,18.0981,16.4423,16.8823,15.4292,15.5698
"Tranquilizers","Ages 27-28","12 Month","estimate",5.9989,5.2637,5.3748,7.0051,6.2519,5.9561,4.7320,4.4512,5.0151,3.7787,4.1223,3.1609,3.311,2.630,3.625,3.6915,3.4601,3.2472,2.1743,3.0832,2.2911,2.8542,3.9197,5.8873,5.3244,5.9616,4.3342,6.0783,7.8637,5.7680,".",".",".",".",".",".",".",".",6.1595,6.4599,6.0616,4.9611,4.9451,3.1784,3.7069,3.2930
"Tranquilizers","Ages 27-28","30 Day","estimate",3.2199,2.5490,2.8262,2.4860,2.7437,2.8040,1.1769,1.7748,2.0541,1.6843,1.4754,0.8631,1.373,0.978,1.140,1.2899,1.3812,0.5791,1.1773,0.9787,0.8220,0.6070,1.4486,1.9259,1.6599,1.6266,2.3243,2.1712,2.9407,2.0096,".",".",".",".",".",".",".",".",2.0007,2.1069,1.6967,1.5177,1.7127,1.2973,0.9657,1.1738
"Tranquilizers","Ages 27-28","Lifetime","estimate",16.2601,16.1791,17.5092,19.4608,18.7727,19.1741,17.3346,17.3895,17.4206,12.9485,16.3664,14.3330,13.239,16.171,17.186,15.2015,14.5536,13.5861,10.9291,11.7793,8.4994,10.1005,10.8548,12.0499,13.4295,15.4492,14.6473,17.0717,18.4804,20.1865,".",".",".",".",".",".",".",".",25.9375,24.2550,23.7791,20.7650,20.4034,18.9587,17.7708,16.4124
"Tranquilizers","Ages 29-30","12 Month","estimate",7.2995,5.6028,6.0877,4.1942,5.7846,5.8924,5.7809,6.1889,4.6915,5.1259,4.4580,3.0608,4.300,3.123,2.552,2.8816,3.6374,3.0167,3.9053,2.8843,1.9130,2.9369,3.9912,5.1389,4.1541,5.3061,7.6124,6.3045,5.5119,6.3905,".",".",".",".",".",".",".",".",".",".",5.4332,4.3754,3.9573,4.3201,4.2716,3.5231
"Tranquilizers","Ages 29-30","30 Day","estimate",2.8173,1.6697,2.6899,1.9848,2.3788,2.1012,1.8076,1.5736,1.4923,1.8765,1.6199,1.1544,1.989,0.686,0.383,0.8849,1.2868,1.0408,1.1199,1.2620,1.0751,0.7334,0.8877,1.9350,1.5114,1.9659,2.9289,1.8246,1.8224,2.1353,".",".",".",".",".",".",".",".",".",".",1.6323,1.5329,1.1711,1.2745,1.3254,1.1160
"Tranquilizers","Ages 29-30","Lifetime","estimate",19.1556,20.5528,17.3432,16.8905,20.1782,19.3194,19.3519,17.3976,17.9476,17.1819,16.4238,14.7044,15.701,15.955,18.719,16.7996,16.7774,16.2159,15.0202,12.3408,10.9596,12.3584,11.0631,13.9814,11.1302,12.2878,16.6944,16.0063,16.3215,18.2977,".",".",".",".",".",".",".",".",".",".",23.4072,23.2308,23.6005,22.7806,21.3646,20.0840
"Tranquilizers","Ages 35-50","12 Month","estimate",3.8077,4.0395,4.0328,3.8077,3.7166,3.9979,3.9173,3.5202,3.6629,3.8631,3.7005,3.2674,3.770,3.504,3.762,2.9822,3.5150,3.4956,3.0878,2.2688,2.7223,2.9351,3.7785,4.1346,2.9045,3.6503,3.8020,3.7794,4.1881,4.1021,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Ages 35-50","30 Day","estimate",1.4794,1.8210,1.6418,1.9536,1.6513,1.8246,1.5968,1.8426,1.8927,1.6526,1.7628,1.3434,1.435,1.612,1.235,0.9730,1.3395,1.3691,1.6363,0.8272,1.2109,1.3836,1.1900,1.7366,1.1502,1.4741,1.5627,1.3234,1.9125,1.7339,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tranquilizers","Ages 35-50","Lifetime","estimate",20.0443,19.5579,21.4053,21.0741,22.4550,22.5960,22.8787,24.3015,22.6811,23.5946,23.2279,22.5626,24.460,22.433,23.852,22.1725,22.0297,22.0196,18.6312,20.2478,19.9533,19.0090,20.1758,19.0088,18.8510,19.3285,18.7919,19.7044,19.7327,20.8988,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 35","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",15.9602,11.0753,10.633,13.581,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 35","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",12.1078,7.3132,8.190,8.982,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 35","Lifetime","estimate",".",".",".",".",".",".",".",".",".",".",15.9602,16.5455,18.275,21.100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 40","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",8.5615,10.4527,7.459,9.011,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 40","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",6.4901,5.6774,4.850,6.229,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 40","Lifetime","estimate",".",".",".",".",".",".",".",".",".",".",10.0272,13.6569,11.767,14.542,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 45","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",4.2313,5.3705,6.903,8.311,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 45","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",2.7974,2.8083,5.383,6.210,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 45","Lifetime","estimate",".",".",".",".",".",".",".",".",".",".",4.6742,6.4030,11.227,12.542,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 50","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",5.7650,5.9768,5.262,5.174,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 50","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",3.8568,3.5822,3.470,3.605,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 50","Lifetime","estimate",".",".",".",".",".",".",".",".",".",".",6.8579,7.2659,7.860,8.605,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 55","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",5.3828,3.0349,3.165,3.948,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 55","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",3.8686,1.6726,2.031,2.913,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 55","Lifetime","estimate",".",".",".",".",".",".",".",".",".",".",6.4436,4.4484,4.717,6.596,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 60","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",3.7129,3.5093,2.479,3.541,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 60","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",2.6446,1.8444,1.290,2.773,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Age 60","Lifetime","estimate",".",".",".",".",".",".",".",".",".",".",4.2070,5.4351,3.776,5.852,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 19-20","12 Month","estimate",".",".",".",".",".",".",".",".",10.9502,13.7846,18.0945,22.4447,19.776,23.429,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 19-20","30 Day","estimate",".",".",".",".",".",".",".",".",5.1003,7.1877,10.5027,13.2556,13.783,13.298,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 19-20","Lifetime","estimate",".",".",".",".",".",".",".",".",14.9300,19.6406,19.6641,30.7386,31.839,33.715,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 19-30","12 Month","estimate",".",".",".",".",".",".",".",".",11.5269,15.6848,18.0759,18.9989,19.007,21.262,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 19-30","30 Day","estimate",".",".",".",".",".",".",".",".",5.8550,9.2230,10.8643,10.6011,13.256,13.868,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 19-30","Lifetime","estimate",".",".",".",".",".",".",".",".",16.4083,21.6429,22.1841,30.3160,32.540,34.896,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 21-22","12 Month","estimate",".",".",".",".",".",".",".",".",11.2992,15.7466,20.5727,23.3209,20.073,23.257,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 21-22","30 Day","estimate",".",".",".",".",".",".",".",".",6.1633,10.5886,11.3596,11.4622,13.260,16.044,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 21-22","Lifetime","estimate",".",".",".",".",".",".",".",".",17.7242,19.9538,25.4764,35.7421,34.326,35.281,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 23-24","12 Month","estimate",".",".",".",".",".",".",".",".",17.1904,18.3633,19.9566,18.1972,20.982,25.037,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 23-24","30 Day","estimate",".",".",".",".",".",".",".",".",6.9871,12.1030,10.3655,11.1712,13.098,16.466,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 23-24","Lifetime","estimate",".",".",".",".",".",".",".",".",21.3237,24.4710,26.1923,30.2555,35.967,42.624,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 25-26","12 Month","estimate",".",".",".",".",".",".",".",".",11.1577,20.4672,17.6417,17.4412,20.399,18.138,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 25-26","30 Day","estimate",".",".",".",".",".",".",".",".",5.2307,12.4512,10.0808,10.6905,15.745,10.876,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 25-26","Lifetime","estimate",".",".",".",".",".",".",".",".",17.3502,28.4070,23.3261,33.7416,35.128,32.386,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 27-28","12 Month","estimate",".",".",".",".",".",".",".",".",11.7308,11.7571,15.7546,19.8020,16.386,21.358,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 27-28","30 Day","estimate",".",".",".",".",".",".",".",".",7.5549,7.1583,10.8882,10.0650,11.432,13.504,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 27-28","Lifetime","estimate",".",".",".",".",".",".",".",".",17.8369,17.2086,19.4713,28.9927,31.662,37.360,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 29-30","12 Month","estimate",".",".",".",".",".",".",".",".",6.5972,14.3129,17.0586,13.7892,17.254,17.966,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 29-30","30 Day","estimate",".",".",".",".",".",".",".",".",4.0486,6.2267,11.9347,7.7606,12.674,12.885,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 29-30","Lifetime","estimate",".",".",".",".",".",".",".",".",9.2349,20.4345,19.9587,23.2969,26.835,28.344,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 35-50","12 Month","estimate",".",".",".",".",".",".",".",".",".",".",7.5884,7.0693,6.613,7.930,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Vaping Marijuana","Ages 35-50","30 Day","estimate",".",".",".",".",".",".",".",".",".",".",5.5175,4.1372,4.736,5.541,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
